obj_id,spec_obj_id,u,g,r,i,z,redshift,class,split
1237678825170010368,4593913054509684736,20.10134,17.97974,16.89225,16.44505,16.04494,0.1334954,GALAXY,train
1237668296599207936,2931988568182122496,19.48696,17.49915,16.55024,16.13942,15.79724,0.1026344,GALAXY,test
1237668296604451072,3089624172310063104,20.44295,18.7606,17.58367,17.07582,16.73996,0.1854623,GALAXY,test
1237648720150659584,4318999410602432512,24.92033,22.0909,21.78646,21.80879,20.99881,3.389858,QSO,train
1237680504504975360,13098867267982350336,17.84211,16.8034,16.44632,16.33739,16.283,-6.566253e-05,STAR,train
1237680504505173248,13098884035534673920,21.72922,21.27009,21.08952,20.92162,20.32938,2.322036,QSO,test
1237650371552740096,4266291296514365440,25.32187,24.15444,22.01541,20.81717,20.15104,0.6114612,GALAXY,train
1237650371562045440,380674318578771968,18.87538,17.07546,16.2025,15.79557,15.48744,0.08272012,GALAXY,train
1237650371554509056,4267383385415243776,20.89536,20.30378,21.1862,19.77431,19.80407,0.612507,QSO,train
1237667211061625088,2499583343889246208,20.47874,18.25128,17.02706,16.47878,16.02409,0.1619642,GALAXY,train
1237668331499946240,5493297077298681856,25.32092,22.53711,21.07477,19.83027,19.52003,0.6427766,GALAXY,train
1237678825173287680,4860647153855649792,25.48025,21.74043,20.50121,19.69398,19.39074,0.5913387,GALAXY,test
1237668504369627392,7110100346610145280,19.45975,17.49785,16.48059,16.05558,15.69622,0.1358199,GALAXY,train
1237653587405701888,4268514238040135680,24.74405,21.51914,19.52725,18.79339,18.36028,0.4376957,GALAXY,train
1237680276868301568,7.334156357351e+18,26.49776,22.2119,20.88601,19.75542,19.35506,0.5792104,GALAXY,train
1237680276868366592,8669453606431512576,24.30901,19.70699,18.70957,18.25701,17.89915,0.118784,GALAXY,train
1237680276869153536,7.335308646359e+18,22.47653,21.87503,20.30602,19.37306,18.98984,0.4741472,GALAXY,train
1237649961385591040,8166208484997879808,19.89223,18.41958,17.84308,17.64354,17.50436,-1.030658e-05,STAR,train
1237668732531311360,3533219122731130880,20.07172,19.18352,18.80053,18.64621,18.59502,-0.0009808849,STAR,train
1237678847180408320,4595974911944841216,24.47147,22.11432,20.81487,19.83225,19.68168,0.5957676,GALAXY,train
1237678847183292160,4609545086367455232,23.73198,22.6679,21.41578,20.12967,19.5174,0.7505911,GALAXY,train
1237661362375688448,9571457478270670848,21.85918,21.68143,21.59655,21.27869,22.16945,1.716332,QSO,train
1237662306187608320,1551521459065612288,24.78045,20.56099,18.73636,18.13025,17.6397,0.3606869,GALAXY,train
1237662306202943744,1771076341714675712,19.56381,17.82611,16.92381,16.46097,16.06878,0.0637347,GALAXY,test
1237654898464522752,4248288717268342784,22.92879,22.11682,20.67944,19.9303,19.63286,0.5108963,GALAXY,train
1237655503497462016,12274721728836687872,22.60195,21.28647,20.96825,20.86088,21.07684,-0.0005511354,STAR,train
1237678890664722432,8866634506817525760,20.38876,20.14676,20.13253,19.73643,19.53419,1.935807,QSO,train
1237660343401644288,9346342640801830912,20.01255,19.86224,19.79454,19.72029,19.54956,2.106409,QSO,test
1237660343391748352,1359136329614518272,20.17951,19.9916,19.88935,19.83657,19.64507,3.229712,QSO,train
1237667781734565120,2725931837246433280,22.51874,20.81075,19.08295,18.44116,18.0549,0.3381321,GALAXY,train
1237667781742493952,2747322005710727168,20.94305,18.92694,17.74649,17.26034,16.87393,0.1528673,GALAXY,train
1237664337710416384,5218638246519789568,22.07179,22.53798,20.39488,19.18328,18.5818,0.6392059,GALAXY,test
1237667781760909568,6730850197075941376,23.84202,21.69462,20.13781,19.18602,18.80194,0.5208333,GALAXY,test
1237667781762482176,6738659203802748928,21.43977,19.68727,18.26722,17.69339,17.42033,0.2674053,GALAXY,train
1237657190906986752,8854173191767349248,22.40285,22.10943,22.0493,21.72133,21.52669,1.720189,QSO,train
1237680508258353920,7323036447392684032,20.97384,20.3975,20.32129,20.18685,19.96707,0.8621045,QSO,train
1237668331495162624,6180268923440879616,26.54098,22.42918,20.39416,19.55072,19.27176,0.4601928,GALAXY,train
1237668331495162112,3099675082339936256,18.36647,16.35873,15.44383,14.98239,14.62684,0.04678648,GALAXY,train
1237678825176171520,4864075987812636672,24.21409,22.64403,21.5753,20.62856,20.24358,0.6346303,GALAXY,train
1237680276868760064,7336623387975112704,21.95868,21.61421,20.72765,19.79051,19.31201,0.0,GALAXY,train
1237650371557065472,4252665597677295616,22.04486,22.00487,20.17155,19.06477,18.68252,0.5926012,GALAXY,test
1237679079128892160,7924283215963248640,22.49221,22.56058,20.63101,19.19664,18.43299,4.492954e-05,STAR,test
1237660958104027392,1422070176769140736,18.73357,17.50256,17.43145,17.45313,17.51633,0.0001474621,STAR,train
1237655347819970816,3859627845143863296,19.53636,18.56079,18.28922,18.19039,18.17147,-0.0009026407,STAR,train
1237668296601698560,2935342898247395328,19.33024,18.16558,17.74244,17.48129,17.32534,0.06178046,GALAXY,train
1237678859019354368,5249032870660691968,21.39013,21.0144,20.9738,21.0236,20.60865,2.39371,QSO,train
1237679318013707008,6935719726741215232,24.52697,21.52649,20.31188,19.53303,19.03542,0.5075628,GALAXY,train
1237679318017442304,5107337437279180800,26.10211,22.80672,21.2082,20.12831,19.53872,0.4179203,GALAXY,test
1237655503497659136,12071925053501233152,22.09653,22.06431,21.81846,21.55368,20.71617,1.141341,QSO,train
1237655503499428608,13121399285882312704,22.31947,22.10046,22.20832,21.6672,21.8553,2.060627,QSO,train
1237680243604652032,8058229027285260288,20.87679,18.82974,17.46769,16.91489,16.49078,0.1862426,GALAXY,train
1237680243604652288,8057202083643021312,26.00424,21.4021,19.52456,18.75761,18.28866,0.4046512,GALAXY,train
1237655126084485376,951513554333231104,19.13114,18.02558,17.38822,16.97725,16.78697,0.09984954,GALAXY,train
1237655126090318080,959383583586281472,20.13476,17.82594,16.59505,16.10091,15.75906,0.1748842,GALAXY,test
1237655126092546304,961656548965246976,19.16392,17.26818,16.27996,15.79899,15.42729,0.07897867,GALAXY,train
1237662337861746944,12093461186898843648,21.16247,20.78598,21.0365,21.36164,21.30714,-0.0005305625,STAR,train
1237651496830960640,7178904762095785984,24.84801,22.90051,21.1727,20.15956,19.7701,0.4967975,GALAXY,train
1237680276872233728,8662725958636427264,26.88658,23.74085,22.165,21.058,19.95501,4.318395e-05,STAR,train
1237680276868366592,7094562604115580928,19.45613,17.51192,16.37432,15.89325,15.45346,0.1246293,GALAXY,train
1237674649928008448,4325722653740783616,26.44689,22.1566,20.43817,19.40959,19.10398,0.5553434,GALAXY,train
1237660962934096128,1426609789160417280,18.4767,17.40062,16.83623,16.4764,16.28722,0.0764234,GALAXY,train
1237659324954050816,1318538788263192576,19.51521,18.17846,17.46939,17.12562,16.95298,0.1037527,GALAXY,train
1237661355936514560,8351034742960052224,24.37589,23.50224,22.82682,21.00285,19.97057,0.7664233,GALAXY,test
1237679255200596736,1.051266389922e+19,23.32627,22.72028,22.485,21.82934,21.87481,0.7661564,GALAXY,train
1237679255203218432,7935529295837157376,23.16529,22.5178,20.8719,19.79322,19.3569,0.5928861,GALAXY,train
1237678880501596672,4888825988463745024,25.18942,22.40939,20.83319,19.86106,19.44096,0.5449919,GALAXY,train
1237658203422065408,5227640503525464064,25.44633,22.40431,20.54933,19.62868,19.14334,0.491832,GALAXY,train
1237678598632375040,10634324867091290112,23.2592,22.31462,21.52924,21.13333,20.56403,0.2559189,GALAXY,train
1237678598632637184,9852813710510544896,24.80618,24.19763,21.55997,20.55175,19.87684,0.6265706,GALAXY,train
1237651539800097024,9077090124668622848,21.20091,21.13611,20.7046,20.5844,20.63409,1.275498,QSO,train
1237661388143657216,1494233050270164992,23.1614,19.78813,18.14963,17.58067,17.21574,0.2873034,GALAXY,test
1237661388143919616,7565051048777504768,22.85325,21.05986,19.32433,18.54513,18.03493,0.4589789,GALAXY,train
1237664874046030336,12504430050773587968,21.13392,20.8894,20.94122,20.78208,20.58368,1.733933,QSO,train
1237660764843409408,1435577132192393216,19.27583,17.84469,17.06959,16.5956,16.28929,0.09618603,GALAXY,train
1237657629530784512,9256066427525552128,24.96346,22.49637,21.70231,20.64907,19.73223,0.8010877,GALAXY,train
1237650371562176512,380701256613652480,20.37209,18.51929,17.63981,17.23565,16.9643,0.08447599,GALAXY,train
1237679255202366208,7934381405647427584,27.08766,22.29614,20.56556,19.67936,19.13861,0.5721021,GALAXY,test
1237679255202628096,7934413841240446976,22.55987,21.23639,19.48875,18.67907,18.20499,0.4231349,GALAXY,train
1237679079128432896,10519325840021673984,21.95731,22.18086,21.42452,20.85514,20.82122,0.7430334,GALAXY,train
1237679079128498432,7923200471871019008,27.51318,21.27962,19.64176,18.67302,18.29611,0.5254485,GALAXY,train
1237660958103241728,12478546722489128960,21.14902,20.85081,20.63047,20.62809,20.63,1.220286,QSO,train
1237667541751300352,2658296747293435904,22.04329,19.20854,17.8108,16.97577,18.06054,0.5003441,GALAXY,test
1237659161197741056,9587300352606361600,24.01677,23.27707,21.82327,20.66099,19.9172,0.7689308,GALAXY,test
1237657070089666816,1755349752779663360,21.5474,19.82768,19.02511,18.54967,18.09446,0.08557171,GALAXY,train
1237657070087766784,10564419567064733696,24.02553,22.34352,21.55083,21.49038,20.90331,0.8887372,GALAXY,train
1237660962943729920,1437884453467744256,22.07365,21.29169,21.25681,21.51933,20.63241,0.04579203,GALAXY,train
1237660962941566976,9977735544975939584,24.63467,21.72361,21.32797,20.55791,21.42775,-0.0004488024,STAR,train
1237655126092808448,961680738221058048,17.91538,16.74786,16.21403,15.87601,15.68588,0.07961282,GALAXY,train
1237655126092939520,961691733337335808,17.8847,16.0517,15.18454,14.79954,14.51075,0.07721324,GALAXY,train
1237678825168372224,4590452614693672960,24.63466,22.19291,21.01817,20.10092,22.35702,-0.0001766308,STAR,test
1237658203422196480,5227627859141744640,25.86254,21.40576,19.90868,19.05512,18.66888,0.4781846,GALAXY,train
1237678879963218432,4890994775585740800,22.05161,20.86234,19.01223,18.33745,17.9302,0.364052,GALAXY,train
1237671166170890496,3235836683664517120,20.78342,19.81873,19.41629,19.27901,19.22567,0.0001871218,STAR,test
1237671166171545600,3219113111957039104,17.75454,16.22606,15.68151,15.4887,15.42667,1.018298e-05,STAR,test
1237660962940780544,1434526548815276032,17.84294,16.73657,16.23777,16.01478,15.86115,0.02490372,GALAXY,test
1237661384387986176,5216460114069051392,23.83704,22.49376,20.97236,19.76947,19.32603,0.5627579,GALAXY,train
1237661384388444928,5216515639406254080,22.72288,21.62144,20.45669,19.26514,18.46446,0.7558451,GALAXY,train
1237657627906473984,3739199435142438912,16.82298,15.64044,15.1518,14.96476,14.90763,7.00868e-05,STAR,train
1237657627917746176,3286625049494185984,20.64293,19.26147,18.73342,18.51198,18.4839,-0.0004055565,STAR,test
1237678880501596672,10483384454646880256,22.40727,22.80567,21.97479,21.37563,20.99069,0.7393213,GALAXY,train
1237651496833909504,8229322108293109760,25.12892,22.88037,21.59426,20.234,19.50318,0.7477781,GALAXY,test
1237680276868825856,7336571985806514176,28.61868,21.15936,18.86551,17.94913,17.86321,0.5521445,GALAXY,train
1237680276866334720,7416435012319598592,23.69069,23.18351,20.39645,19.41334,20.73307,0.4373473,GALAXY,train
1237680504503272960,6703669176652027904,22.40616,21.70038,21.75994,21.63729,20.96152,2.639111,QSO,train
1237680504503731456,7329754737410332672,25.93986,22.05044,21.22763,21.1175,20.92027,-0.001005236,STAR,train
1237679318013772288,6935721650886563840,25.0173,21.08929,19.32634,18.57707,18.12322,0.3420052,GALAXY,train
1237679318017835776,6968274617560750080,23.56032,21.90666,20.16868,19.26565,18.73162,0.4448267,GALAXY,train
1237655347813941760,9474545705039452160,22.66753,21.5922,21.53105,21.22069,21.34831,2.548702,QSO,train
1237655347815251968,3860808170825949184,19.03824,16.98246,16.12612,15.83504,15.69489,-0.000189205,STAR,train
1237655347816694016,896287834384656384,18.7216,18.52212,18.4093,18.55099,18.60373,0.9823289,QSO,train
1237660962938945792,11529375986513893376,20.67347,20.65457,20.25225,20.23633,20.00639,1.298171,QSO,train
1237660962939928832,11532773752338405376,21.21699,21.42007,20.74986,20.90204,20.67143,1.333898,QSO,train
1237660962940518656,9977851543452669952,20.72291,20.57865,20.62077,20.42227,20.63659,2.014955,QSO,train
1237661971179897344,6050713742496520192,25.54597,21.74786,19.68094,18.95228,18.56685,0.3691116,GALAXY,test
1237680276871971584,7066377993330120704,25.64258,22.75512,20.94428,19.74579,18.96493,0.6351961,GALAXY,test
1237679255207674368,4942844451976665088,24.93536,21.95963,20.60747,19.63253,19.2316,0.5615106,GALAXY,train
1237679255208722944,9149225487427721216,23.8686,22.43752,21.81407,20.90049,20.96885,0.6934423,GALAXY,train
1237651539800556032,9077051641761650688,21.88574,20.86565,20.63643,20.40777,20.26912,2.818864,QSO,train
1237648721762255616,4320324601521657856,26.80866,21.10468,19.47038,18.6952,18.21618,0.4364544,GALAXY,test
1237648721756225792,305216762880747520,18.73414,16.90474,16.07117,15.67008,15.35196,0.04546872,GALAXY,train
1237661958295912704,8365621419875522560,24.6661,22.53716,21.42979,20.27928,19.62521,0.6379445,GALAXY,train
1237678601318105600,5763502886639392768,23.87349,21.47962,20.28072,19.49208,19.02748,7.726879e-05,STAR,train
1237678601299690752,6906346824266962944,25.15746,22.11682,21.37141,20.63313,20.97265,0.2437411,GALAXY,train
1237662197750562816,2050413317075265536,19.33482,19.36298,19.14191,19.12614,19.15471,1.381201,QSO,train
1237678825177612800,4831500750625724416,22.75809,21.49443,20.47087,19.43587,19.09442,0.5501098,GALAXY,test
1237657190904758528,10312337277712619520,21.71153,21.52943,21.75883,21.96773,22.51879,0.02620292,GALAXY,train
1237661386541826816,12083201644285941760,25.64354,22.93091,21.4951,20.35617,19.64758,0.8692301,GALAXY,test
1237667781738823936,2736051461719877632,20.38276,18.42932,17.42517,17.02704,16.64729,0.09291369,GALAXY,train
1237667781748064768,10775999134504867840,22.66481,22.46231,21.99441,21.16459,20.47013,0.7990286,GALAXY,test
1237678847184339968,4613016794751588352,23.39674,21.74153,20.69692,19.59812,18.91693,-0.0001569255,STAR,train
1237649961386901504,3554466361344368640,20.52988,18.22877,17.25556,16.90944,16.72093,-6.6859e-06,STAR,test
1237649961387163904,523553659208886272,17.80025,17.63647,17.56347,17.32292,17.30996,1.685265,QSO,train
1237659324942844672,7657494139777603584,22.97455,22.15623,20.75044,19.70532,19.26818,0.5696502,GALAXY,train
1237657070089143040,4771693913970071552,23.95574,23.16735,21.94545,20.57907,20.2694,0.7201172,GALAXY,train
1237654898464457472,4248276897518344192,23.13952,21.6615,19.89124,18.84589,18.37496,0.5197805,GALAXY,train
1237661970104451584,1130416746293913600,23.60573,22.96304,21.47126,19.41552,18.29809,0.0001135919,STAR,train
1237668294449561600,2821662741700306944,17.7878,15.96434,15.14246,14.7563,14.47365,0.02204137,GALAXY,test
1237655126087893248,956030623951120384,17.62908,16.26188,15.64616,15.32114,15.09061,0.03947616,GALAXY,train
1237655126088417280,956064983689488384,20.11961,18.33896,17.45029,17.03865,16.67138,0.07244261,GALAXY,train
1237655126081667328,5439286591788177408,21.75258,20.70959,19.29701,18.44236,18.16402,0.5140307,GALAXY,train
1237655126078324992,942537970416642048,20.17977,18.21975,17.06613,16.60873,16.21784,0.1570974,GALAXY,train
1237655126089334784,958258233452029952,21.03488,18.90792,17.6588,17.18756,16.80993,0.1789485,GALAXY,train
1237671936044368128,3347410726108030976,19.28747,18.01668,17.31142,16.87659,16.66058,0.08331765,GALAXY,train
1237680122789298688,8060588298605975552,22.21792,21.02845,20.43461,19.74633,19.5864,0.5900372,QSO,train
1237680122784055808,8052669067063220224,24.63306,21.69642,20.09429,19.07055,18.55763,0.529451,GALAXY,train
1237679255210689024,1.0486730817833e+19,23.17424,22.35936,21.59098,21.06382,20.53512,0.805785,GALAXY,train
1237650371559358464,377268586445563904,18.57057,17.63045,17.2324,17.01157,16.84033,0.0230451,GALAXY,train
1237668331495293440,6178953907919935488,22.99494,22.09842,20.32437,19.47405,19.17739,0.4492095,GALAXY,train
1237678825175253504,4861644411371804672,24.05141,24.09262,21.85212,20.33097,20.16177,0.6177518,GALAXY,train
1237667781767791360,6603658691874150400,25.22533,21.01716,19.31784,18.63234,18.29991,0.4188995,GALAXY,test
1237655347812237568,7656138715342067712,20.17812,20.19845,19.81348,19.5585,19.46826,1.477166,QSO,test
1237678879963087360,10556484666105550848,26.32316,22.62172,22.04114,21.5085,20.62004,3.244684,QSO,train
1237671166171021568,3235865820722653184,21.29066,20.118,19.53585,19.28617,19.14104,0.0004641998,STAR,train
1237679255202235136,7933331371975792640,26.62999,22.6382,20.61232,19.54146,18.97443,0.5979043,GALAXY,train
1237679255202562560,8909354112891770880,21.8598,21.78889,20.04548,19.30717,18.85785,0.4025212,GALAXY,train
1237658493332750336,2608859687394764800,15.97945,14.9507,14.6456,14.54254,14.52474,-0.0002235964,STAR,train
1237658493347758336,2716905946562455552,20.94085,19.05147,18.30446,18.05105,17.90633,6.667262e-05,STAR,train
1237658493348806656,2716971642382215168,21.15084,19.84743,19.35782,19.13744,19.16387,3.64459e-05,STAR,train
1237680276867252480,7094437259790014464,23.57551,21.61041,19.70281,19.01641,18.57537,0.3491423,GALAXY,train
1237680276868956672,7335340532196202496,27.20143,22.22796,20.53298,19.68716,19.31709,0.531413,GALAXY,train
1237657070092616192,4776139514711398400,22.04027,21.26992,19.45228,18.74182,18.2512,0.4031821,GALAXY,train
1237657070091436800,10550881005111367680,22.4747,22.79826,22.65861,21.72533,22.65443,0.8355865,GALAXY,train
1237680331639358464,7330883387002214400,24.67887,20.86743,19.04974,18.42612,18.02694,0.3484689,GALAXY,train
1237680331642503936,8716748550351116288,23.58526,20.91426,19.23924,18.61798,18.24736,0.3286799,GALAXY,test
1237664673790952448,9988120158395455488,24.07653,24.5313,22.20202,20.91794,19.91557,0.7103249,GALAXY,train
